DUNS Number ,Country,Entity Type,Ownership Type,Employees Total,Revenue (USD),SIC Code,Year Found,Global Ultimate Country Name,Legal Status,Corporate Family Members,Market Value (USD),IT Budget,IT spend,No. of PC,No. of Desktops,No. of Laptops,No. of Routers,No. of Servers,No. of Storage Devices
728760052,CHINA               ,Branch,Private,1,0,1521,2014.0,CHINA               ,3.0,9,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638108637,CHINA               ,Subsidiary,Private,0,7026880,6552,2022.0,CHINA               ,3.0,5,24804886,569177,352889,5.5,5.5,5.5,0.0,5.5,5.5
638008918,CHINA               ,Branch,Private,0,0,1522,2022.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638167749,CHINA               ,Branch,Private,0,0,1799,1998.0,CHINA               ,3.0,9,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547799728,CHINA               ,Parent,Private,9,1026308,6719,1998.0,CHINA               ,3.0,2,0,72868,45178,5.5,5.5,5.5,5.5,5.5,5.5
639576050,CHINA               ,Branch,Private,0,0,7363,2023.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638131407,CHINA               ,Subsidiary,Private,29,1277334,7371,2022.0,CHINA               ,3.0,4,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
639620551,CHINA               ,Subsidiary,Private,25,992800,913,2023.0,CHINA               ,3.0,2,0,37726,23390,0.0,0.0,0.0,0.0,0.0,0.0
638157612,CHINA               ,Branch,Private,0,0,7363,2022.0,CHINA               ,3.0,15,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547892059,CHINA               ,Branch,Private,21,0,1522,2009.0,CHINA               ,3.0,556,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
639649741,CHINA               ,Branch,Private,1,0,7389,2023.0,CHINA               ,3.0,50,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
547801646,CHINA               ,Parent,Private,93,16437300,1521,2000.0,CHINA               ,3.0,5,50133765,394495,244586,5.5,5.5,5.5,5.5,5.5,5.5
638051561,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,11,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547803204,CHINA               ,Parent,Private,8,58600,6719,2005.0,CHINA               ,3.0,3,0,4688,2906,5.5,5.5,5.5,5.5,5.5,5.5
728892073,CHINA               ,Subsidiary,Private,12,2227152,5712,2010.0,CHINA               ,3.0,2,6725999,40089,24855,5.5,5.5,5.5,5.5,5.5,5.5
547801643,CHINA               ,Subsidiary,Private,2,81964,6512,2000.0,CHINA               ,3.0,9,289333,6721,4167,5.5,5.5,5.5,5.5,5.5,5.5
728746633,CHINA               ,Branch,Private,1,0,8748,2017.0,CHINA               ,3.0,19,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547801615,CHINA               ,Parent,Private,40,413430,8712,1999.0,CHINA               ,3.0,19,1393259,28940,17942,30.5,5.5,5.5,5.5,5.5,5.5
547801844,CHINA               ,Parent,Private,3,36641262,6512,1995.0,CHINA               ,3.0,12,129343655,3004583,1862841,5.5,5.5,5.5,5.5,5.5,5.5
547873282,CHINA               ,Subsidiary,Private,126,8264718,1099,2008.0,CHINA               ,3.0,4,0,231412,143475,5.5,5.5,5.5,30.5,5.5,5.5
547804085,CHINA               ,Parent,Private,118,12617459,1521,2006.0,CHINA               ,3.0,5,38483250,302819,187747,5.5,5.5,5.5,30.5,5.5,5.5
547802468,CHINA               ,Subsidiary,Private,15,101671,8748,2003.0,CHINA               ,3.0,3,584608,7117,4412,5.5,5.5,5.5,5.5,5.5,5.5
639603672,CHINA               ,Branch,Private,0,0,8748,2023.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638008046,CHINA               ,Branch,Private,1,0,8111,2023.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639548236,CHINA               ,Subsidiary,Unknown,30,2906580,8711,2023.0,CHINA               ,3.0,36,9795175,235433,145968,30.5,5.5,5.5,5.5,5.5,5.5
639541765,CHINA               ,Branch,Private,0,0,7342,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
637973886,CHINA               ,Branch,Unknown,0,0,8711,2022.0,CHINA               ,3.0,26,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639638927,CHINA               ,Parent,Private,1,441376,7389,2023.0,CHINA               ,3.0,2,2136260,30896,19155,5.5,5.5,5.5,5.5,5.5,5.5
639623811,CHINA               ,Subsidiary,Private,95,9316935,4911,2023.0,CHINA               ,3.0,13,38572111,270191,167518,75.5,5.5,5.5,5.5,5.5,5.5
728878969,CHINA               ,Branch,Private,0,0,8748,2014.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638088577,CHINA               ,Subsidiary,Private,29,1277334,7371,2022.0,CHINA               ,3.0,4,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
547804092,CHINA               ,Subsidiary,Private,1,392474,8249,2006.0,CHINA               ,3.0,6,1181347,17661,10949,5.5,5.5,5.5,5.5,0.0,0.0
638088867,CHINA               ,Subsidiary,Private,12,1203780,7922,2022.0,CHINA               ,3.0,8,3828020,97506,60453,5.5,5.5,5.5,5.5,5.5,5.5
547789022,CHINA               ,Subsidiary,Private,8,256375,7033,2007.0,CHINA               ,3.0,3,0,17946,11126,5.5,5.5,5.5,5.5,5.5,5.5
637963569,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,2,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
547879101,CHINA               ,Parent,Private,116,34418202,8712,1994.0,CHINA               ,3.0,14,115989341,2822293,1749821,75.5,5.5,5.5,30.5,0.0,125.5
728850963,CHINA               ,Subsidiary,Private,0,9786574,8741,2018.0,CHINA               ,3.0,3,32980754,792712,491481,5.5,5.5,5.5,0.0,0.0,0.0
547719894,CHINA               ,Subsidiary,Private,15,4851990,2381,2008.0,CHINA               ,3.0,12,14798570,174672,108296,5.5,5.5,5.5,5.5,5.5,5.5
547825500,CHINA               ,Subsidiary,Private,18,190454,273,1997.0,CHINA               ,3.0,5,0,7237,4486,0.0,0.0,0.0,0.0,0.0,0.0
639530065,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,701,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547804343,CHINA               ,Subsidiary,Private,12,23671215,5099,2006.0,CHINA               ,3.0,51,80482131,686465,425608,5.5,5.5,5.5,5.5,5.5,5.5
547810721,CHINA               ,Subsidiary,Private,50,1465000,3567,2004.0,CHINA               ,3.0,51,5874650,52740,32698,30.5,5.5,5.5,5.5,5.5,5.5
547790077,CHINA               ,Subsidiary,Private,11,5709105,6531,2004.0,CHINA               ,3.0,13,20153141,462438,286711,5.5,5.5,5.5,5.5,5.5,5.5
547802167,CHINA               ,Branch,Private,12,0,6541,2002.0,CHINA               ,3.0,18,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
638096095,CHINA               ,Subsidiary,Unknown,15,443445,8748,2022.0,CHINA               ,3.0,5,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
638127085,CHINA               ,Branch,Private,0,0,1799,2022.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638031912,CHINA               ,Subsidiary,Unknown,0,2309910,8742,2023.0,CHINA               ,3.0,14,7784397,187103,116003,5.5,5.5,5.5,0.0,0.0,0.0
637955066,CHINA               ,Subsidiary,Private,150,4645950,3751,,CHINA               ,0.0,14,0,167254,103697,75.5,5.5,0.0,30.5,5.5,0.0
638040486,CHINA               ,Branch,Private,0,0,7359,2023.0,CHINA               ,3.0,10,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639599156,CHINA               ,Subsidiary,Private,25,4391800,6552,2023.0,CHINA               ,3.0,2,15503054,355736,220556,30.5,5.5,5.5,5.5,5.5,5.5
638077967,CHINA               ,Subsidiary,Private,24,662160,7363,2022.0,CHINA               ,3.0,2,3204854,46351,28737,30.5,5.5,5.5,5.5,5.5,5.5
638021475,CHINA               ,Branch,Private,0,0,2389,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638134615,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638038699,CHINA               ,Subsidiary,Private,24,662160,7363,2023.0,CHINA               ,3.0,12,3204854,46351,28737,30.5,5.5,5.5,5.5,5.5,5.5
638005752,CHINA               ,Subsidiary,Private,25,1379300,7389,,CHINA               ,0.0,350,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639670505,CHINA               ,Subsidiary,Private,95,9316935,4911,2023.0,CHINA               ,3.0,43,38572111,270191,167518,75.5,5.5,5.5,5.5,5.5,5.5
638134658,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,5,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
637957454,CHINA               ,Branch,Private,0,0,3531,2000.0,CHINA               ,3.0,5,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547801825,CHINA               ,Parent,Private,0,55630592,1521,2001.0,CHINA               ,3.0,3,169673306,1335134,827783,5.5,5.5,5.5,0.0,0.0,0.0
638141084,CHINA               ,Subsidiary,Unknown,0,0,9999,2022.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639539351,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,11,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
638121378,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,398,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638013845,CHINA               ,Parent,Unknown,0,2696301,8741,2022.0,CHINA               ,3.0,2,9086534,218400,135408,5.5,5.5,5.5,0.0,0.0,0.0
547801507,CHINA               ,Parent,Private,0,595584,6517,1998.0,CHINA               ,3.0,17,2102412,48838,30279,5.5,5.5,5.5,0.0,5.5,5.5
547803737,CHINA               ,Subsidiary,Private,20,1279971,5169,2006.0,CHINA               ,3.0,5,2995132,38399,23807,5.5,5.5,5.5,5.5,5.5,5.5
638026991,CHINA               ,Branch,Private,0,0,4731,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638090598,CHINA               ,Subsidiary,Private,41,2005515,7373,2022.0,CHINA               ,3.0,2,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
639566812,CHINA               ,Branch,Private,0,0,7363,2023.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
637960505,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,7,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547923826,CHINA               ,Subsidiary,Private,2,5425400,5122,1993.0,CHINA               ,3.0,10,12695436,162762,100912,5.5,5.5,5.5,5.5,0.0,0.0
638144315,CHINA               ,Subsidiary,Private,80,3656160,2833,2022.0,CHINA               ,3.0,10,16343035,131622,81605,30.5,5.5,5.5,5.5,5.5,5.5
638148740,CHINA               ,Subsidiary,Private,60,14166240,5171,2022.0,CHINA               ,3.0,63,33149002,410821,254709,5.5,5.5,5.5,5.5,5.5,5.5
637993632,CHINA               ,Branch,Unknown,1,0,9999,2022.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
728769641,CHINA               ,Branch,Private,0,0,1521,2011.0,CHINA               ,3.0,51,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547877089,CHINA               ,Subsidiary,Private,0,55972000,3714,2003.0,HONG KONG           ,3.0,286,0,1567216,971673,5.5,5.5,5.5,0.0,0.0,0.0
638105741,CHINA               ,Subsidiary,Private,25,12412550,5052,2022.0,CHINA               ,3.0,7,42202670,359964,223177,5.5,5.5,5.5,5.5,5.5,5.5
638126333,CHINA               ,Subsidiary,Private,15,437340,5812,2022.0,CHINA               ,3.0,2,1110844,7872,4880,5.5,5.5,5.5,5.5,5.5,5.5
639601010,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,4,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
637980770,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638144192,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,8,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639598568,CHINA               ,Subsidiary,Private,160,5149440,3679,2022.0,CHINA               ,3.0,14,19155917,185380,114935,300.5,5.5,0.0,30.5,5.5,0.0
639646915,CHINA               ,Branch,Private,0,0,5013,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638118833,CHINA               ,Subsidiary,Private,18,806292,273,2023.0,CHINA               ,3.0,7,0,30639,18996,0.0,0.0,0.0,0.0,0.0,0.0
638039647,CHINA               ,Parent,Private,0,384985,8742,2023.0,CHINA               ,3.0,2,1297399,26949,16708,5.5,5.5,5.5,0.0,0.0,0.0
639510153,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,7,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639533726,CHINA               ,Branch,Private,0,0,7389,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638053676,CHINA               ,Subsidiary,Unknown,27,2696301,8741,2023.0,CHINA               ,3.0,3,9086534,218400,135408,30.5,5.5,5.5,5.5,5.5,5.5
638029815,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,19,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
638016591,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,3,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638075319,CHINA               ,Subsidiary,Private,7,428484,191,2023.0,CHINA               ,3.0,3,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
638130688,CHINA               ,Branch,Private,0,0,7373,2022.0,CHINA               ,3.0,58,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547801799,CHINA               ,Parent,Private,0,247875,4725,2001.0,CHINA               ,3.0,3,622166,9419,5839,5.5,5.5,5.5,0.0,0.0,0.0
637980588,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,63,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
728742612,CHINA               ,Subsidiary,Private,46,3099572,3792,2012.0,CHINA               ,3.0,8,0,111585,69182,30.5,5.5,5.5,5.5,5.5,5.5
547773382,CHINA               ,Parent,Private,75,3015718,2339,2001.0,CHINA               ,3.0,9,9197940,108566,67310,30.5,5.5,5.5,5.5,5.5,5.5
637968195,CHINA               ,Branch,Private,0,0,5611,2023.0,CHINA               ,3.0,219,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547869523,CHINA               ,Subsidiary,Private,11,117200,6512,2006.0,CHINA               ,3.0,2,413716,9610,5958,5.5,5.5,5.5,5.5,5.5,5.5
639633757,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,4,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638115078,CHINA               ,Subsidiary,Unknown,15,443445,8748,2022.0,CHINA               ,3.0,9,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
639599768,CHINA               ,Branch,Private,1,0,1799,2021.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547826680,CHINA               ,Parent,Private,0,279868,3592,1994.0,CHINA               ,8.0,3,1122271,10355,6420,5.5,5.5,5.5,0.0,0.0,0.0
639643554,CHINA               ,Subsidiary,Unknown,1,74704,8811,2023.0,CHINA               ,3.0,2,0,5229,3241,5.5,5.5,5.5,5.5,0.0,0.0
638018720,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,3,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
638095920,CHINA               ,Subsidiary,Private,40,718960,3999,2022.0,CHINA               ,3.0,3,2200018,26602,16493,30.5,5.5,5.5,5.5,5.5,5.5
639609066,CHINA               ,Branch,Private,0,0,7363,2023.0,CHINA               ,3.0,27,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547802047,CHINA               ,Subsidiary,Private,10,3077,6531,2001.0,CHINA               ,3.0,9,10862,252,156,5.5,5.5,5.5,5.5,5.5,5.5
547801898,CHINA               ,Subsidiary,Private,15,732500,8999,1995.0,CHINA               ,3.0,9,0,51275,31790,5.5,5.5,5.5,5.5,5.5,5.5
638118865,CHINA               ,Subsidiary,Private,1,3375190,6722,2022.0,CHINA               ,3.0,19,0,239638,148575,5.5,5.5,5.5,5.5,5.5,5.5
638036758,CHINA               ,Parent,Private,0,4838504,1522,2022.0,CHINA               ,3.0,2,14757437,120963,74997,5.5,5.5,5.5,0.0,0.0,0.0
639612762,CHINA               ,Subsidiary,Private,20,12489540,5051,2023.0,CHINA               ,3.0,2,42464436,362197,224562,5.5,5.5,5.5,5.5,5.5,5.5
547886325,CHINA               ,Parent,Private,31,2499480,3069,2002.0,CHINA               ,8.0,2,0,89981,55788,30.5,5.5,5.5,5.5,5.5,5.5
639681822,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638095746,CHINA               ,Subsidiary,Private,20,4954700,5169,2022.0,CHINA               ,3.0,63,11593998,148641,92157,5.5,5.5,5.5,5.5,5.5,5.5
638090763,CHINA               ,Subsidiary,Private,20,1736580,7819,2022.0,CHINA               ,3.0,19,5574422,140663,87211,5.5,5.5,5.5,5.5,5.5,5.5
637981276,CHINA               ,Branch,Private,0,0,5511,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639545952,CHINA               ,Subsidiary,Private,32,3189440,4731,2023.0,CHINA               ,3.0,7,8005494,92494,57346,30.5,5.5,5.5,5.5,5.5,5.5
639542895,CHINA               ,Subsidiary,Private,12,1203780,7922,2023.0,CHINA               ,3.0,4,3828020,97506,60453,5.5,5.5,5.5,5.5,5.5,5.5
547852225,CHINA               ,Subsidiary,Private,184,34111200,3714,2004.0,CHINA               ,3.0,48,0,955114,592170,300.5,5.5,0.0,30.5,5.5,0.0
728810766,CHINA               ,Subsidiary,Private,29,1277334,7371,2013.0,CHINA               ,3.0,12,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
728795062,CHINA               ,Branch,Private,0,0,5084,2017.0,CHINA               ,3.0,152,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639602677,CHINA               ,Subsidiary,Unknown,11,846967,8742,,CHINA               ,0.0,2,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
639645871,CHINA               ,Subsidiary,Private,41,2005515,7373,2023.0,CHINA               ,3.0,4,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
638111340,CHINA               ,Subsidiary,Private,22,4838504,1522,2022.0,CHINA               ,3.0,7,14757437,120963,74997,5.5,5.5,5.5,5.5,5.5,5.5
639588484,CHINA               ,Branch,Private,0,0,7363,2023.0,CHINA               ,3.0,9,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547801518,CHINA               ,Parent,Private,53,1629840,8734,1998.0,CHINA               ,3.0,7,5492561,132017,81850,30.5,5.5,5.5,5.5,5.5,5.5
638146640,CHINA               ,Subsidiary,Private,14,2684640,7359,2022.0,CHINA               ,3.0,3,10094246,217456,134822,5.5,5.5,5.5,5.5,5.5,5.5
638091895,CHINA               ,Subsidiary,Unknown,1,0,9999,2022.0,CHINA               ,3.0,28,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
638141178,CHINA               ,Subsidiary,Unknown,15,443445,8748,2022.0,CHINA               ,3.0,7,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
639534388,CHINA               ,Subsidiary,Private,0,4514175,7922,2023.0,CHINA               ,3.0,10,14355076,365648,226701,5.5,5.5,5.5,0.0,5.5,5.5
547803170,CHINA               ,Subsidiary,Private,11,2044801,6512,2004.0,CHINA               ,3.0,5,7218148,165629,102689,5.5,5.5,5.5,5.5,5.5,5.5
547796011,CHINA               ,Subsidiary,Private,56,202350,2834,1997.0,CHINA               ,3.0,4,904504,7487,4641,30.5,5.5,5.5,5.5,5.5,5.5
547852392,CHINA               ,Parent,Private,0,2027270,3562,1996.0,CHINA               ,3.0,2,8129353,72982,45248,5.5,5.5,5.5,0.0,0.0,0.0
547897208,CHINA               ,Subsidiary,Private,9,10841,5734,2007.0,CHINA               ,3.0,4,32740,195,120,5.5,5.5,5.5,5.5,5.5,5.5
638089713,CHINA               ,Subsidiary,Private,65,2789475,3841,2022.0,CHINA               ,3.0,6,9456320,100421,62261,30.5,5.5,5.5,5.5,5.5,5.5
639534613,CHINA               ,Branch,Private,0,0,9999,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547910364,CHINA               ,Subsidiary,Private,22,4721500,2752,1984.0,CHINA               ,3.0,2,14022855,169974,105383,30.5,5.5,5.5,5.5,5.5,5.5
638114893,CHINA               ,Subsidiary,Private,53,1630015,7041,2022.0,CHINA               ,3.0,223,0,132031,81859,30.5,5.5,5.5,5.5,5.5,5.5
638004172,CHINA               ,Subsidiary,Private,24,662160,7363,2022.0,CHINA               ,3.0,223,3204854,46351,28737,30.5,5.5,5.5,5.5,5.5,5.5
547796540,CHINA               ,Parent,Private,0,142462018,2865,2001.0,CHINA               ,8.0,3,636805220,3846474,2384813,5.5,5.5,5.5,0.0,0.0,0.0
637996048,CHINA               ,Subsidiary,Private,95,9316935,4911,2023.0,CHINA               ,3.0,7,38572111,270191,167518,75.5,5.5,5.5,5.5,5.5,5.5
639636603,CHINA               ,Branch,Private,1,0,8742,2023.0,CHINA               ,3.0,21,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639560186,CHINA               ,Branch,Unknown,0,0,8742,2023.0,CHINA               ,3.0,21,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728808691,CHINA               ,Branch,Private,80,0,6512,2009.0,CHINA               ,3.0,104,0,0,0,30.5,5.5,5.5,5.5,5.5,5.5
638162080,CHINA               ,Branch,Private,0,0,1799,2023.0,CHINA               ,3.0,104,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547799896,CHINA               ,Parent,Private,134,78557549,1521,1982.0,CHINA               ,3.0,3,239600524,1885381,1168936,5.5,5.5,5.5,30.5,5.5,5.5
547799750,CHINA               ,Subsidiary,Private,0,2761379,6512,1999.0,CHINA               ,3.0,51,9747668,223672,138676,5.5,5.5,5.5,0.0,5.5,5.5
547800845,CHINA               ,Subsidiary,Private,71,12607400,8712,2007.0,CHINA               ,3.0,48,42486938,1033807,640960,30.5,5.5,5.5,5.5,5.5,5.5
637988209,CHINA               ,Branch,Private,0,0,1799,2023.0,CHINA               ,3.0,48,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728799056,CHINA               ,Subsidiary,Private,2,6533100,5999,2018.0,CHINA               ,3.0,23,15744771,143728,89111,5.5,5.5,5.5,5.5,0.0,0.0
547888946,CHINA               ,Parent,Private,21,2186055,5162,2001.0,CHINA               ,3.0,3,5115369,65582,40660,5.5,5.5,5.5,5.5,5.5,5.5
638110906,CHINA               ,Subsidiary,Private,20,1889120,4725,2022.0,CHINA               ,3.0,2,4741691,54784,33966,5.5,5.5,5.5,5.5,5.5,5.5
547801588,CHINA               ,Parent,Private,310,1002792,6531,1999.0,CHINA               ,3.0,12,3539856,81226,50360,300.5,5.5,0.0,30.5,0.0,125.5
638097160,CHINA               ,Subsidiary,Private,41,2005515,7373,2022.0,CHINA               ,3.0,2,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
